region,date,hour,vehicles,weather,weekday,accident,delay
Kristiansand,2024-12-31,6,1777.5359999999998,snowy,1,False,1
Tromsø,2024-12-31,6,5357.76,clear,1,False,5
Sandnes,2024-12-31,6,4824.0,rainy,1,False,4
Drammen,2024-12-31,6,3360.0,clear,1,False,3
Fredrikstad,2024-12-31,6,4901.76,clear,1,True,32
Porsgrunn,2024-12-31,6,5207.04,rainy,1,True,28
Ålesund,2024-12-31,6,7110.719999999999,clear,1,False,7
Haugesund,2024-12-31,6,3395.52,clear,1,False,3
Tønsberg,2024-12-31,6,7152.96,clear,1,False,7
Moss,2024-12-31,6,4915.2,clear,1,False,4
Bodø,2024-12-31,6,7314.048,clear,1,False,7
Arendal,2024-12-31,6,6085.44,clear,1,True,14
Hamar,2024-12-31,6,6938.88,rainy,1,False,6
Halden,2024-12-31,6,7331.5199999999995,clear,1,False,7
Narvik,2024-12-31,6,3899.52,rainy,1,False,3
Gjøvik,2024-12-31,6,6533.759999999999,snowy,1,False,6
Oslo,2024-12-31,7,10573.199999999999,clear,1,False,10
Bergen,2024-12-31,7,7218.719999999999,rainy,1,False,7
Trondheim,2024-12-31,7,2566.0799999999995,clear,1,False,2
Stavanger,2024-12-31,7,4787.999999999999,clear,1,False,4
Kristiansand,2024-12-31,7,4453.2,rainy,1,True,31
Tromsø,2024-12-31,7,13757.399999999998,rainy,1,True,23
Sandnes,2024-12-31,7,7730.999999999999,rainy,1,True,21
Drammen,2024-12-31,7,8063.279999999999,clear,1,False,8
Fredrikstad,2024-12-31,7,11356.199999999999,rainy,1,False,11
Porsgrunn,2024-12-31,7,3421.4399999999996,clear,1,False,3
Ålesund,2024-12-31,7,4652.999999999999,clear,1,False,4
Haugesund,2024-12-31,7,5320.079999999999,clear,1,False,5
Tønsberg,2024-12-31,7,8529.839999999998,clear,1,False,8
Moss,2024-12-31,7,5108.4,rainy,1,True,28
Bodø,2024-12-31,7,12887.999999999998,clear,1,False,12
Arendal,2024-12-31,7,7235.999999999999,rainy,1,False,7
Hamar,2024-12-31,7,6510.599999999999,rainy,1,False,6
Halden,2024-12-31,7,7521.119999999999,clear,1,False,7
Narvik,2024-12-31,7,5453.999999999999,rainy,1,False,5
Gjøvik,2024-12-31,7,15344.639999999998,rainy,1,False,15
Oslo,2024-12-31,8,2822.3999999999996,foggy,1,False,2
Bergen,2024-12-31,8,8485.199999999999,rainy,1,True,14
Trondheim,2024-12-31,8,10463.039999999999,clear,1,True,20
Stavanger,2024-12-31,8,6404.4,clear,1,False,6
Kristiansand,2024-12-31,8,5003.999999999999,clear,1,False,5
Tromsø,2024-12-31,8,5691.5999999999985,clear,1,False,5
Sandnes,2024-12-31,8,2737.7999999999997,rainy,1,False,2
Drammen,2024-12-31,8,9626.4,rainy,1,False,9
Fredrikstad,2024-12-31,8,8485.199999999999,clear,1,True,18
Porsgrunn,2024-12-31,8,10135.8,foggy,1,False,10
Ålesund,2024-12-31,8,12220.199999999999,rainy,1,False,12
Haugesund,2024-12-31,8,3785.3999999999996,clear,1,False,3
Tønsberg,2024-12-31,8,15891.119999999997,clear,1,True,22
Moss,2024-12-31,8,6852.599999999999,clear,1,False,6
Bodø,2024-12-31,8,5684.4,clear,1,True,19
Arendal,2024-12-31,8,12691.8,clear,1,True,38
Hamar,2024-12-31,8,6497.999999999999,clear,1,True,18
Halden,2024-12-31,8,14117.399999999998,clear,1,True,39
Narvik,2024-12-31,8,6691.679999999999,clear,1,True,32
Gjøvik,2024-12-31,8,14303.519999999999,clear,1,False,14
Oslo,2024-12-31,9,8496.0,snowy,1,False,8
Bergen,2024-12-31,9,10594.8,clear,1,False,10
Trondheim,2024-12-31,9,3520.7999999999997,clear,1,False,3
Stavanger,2024-12-31,9,8000.999999999999,clear,1,False,8
Kristiansand,2024-12-31,9,12722.4,rainy,1,False,12
Tromsø,2024-12-31,9,18913.499999999996,foggy,1,False,18
Sandnes,2024-12-31,9,11953.8,clear,1,False,11
Drammen,2024-12-31,9,14086.8,clear,1,True,32
Fredrikstad,2024-12-31,9,4044.5999999999995,clear,1,False,4
Porsgrunn,2024-12-31,9,4096.799999999999,clear,1,False,4
Ålesund,2024-12-31,9,11318.4,clear,1,False,11
Haugesund,2024-12-31,9,4118.4,clear,1,False,4
Tønsberg,2024-12-31,9,2676.6,clear,1,False,2
Moss,2024-12-31,9,10504.8,foggy,1,True,15
Bodø,2024-12-31,9,14947.199999999999,clear,1,False,14
Arendal,2024-12-31,9,11622.96,rainy,1,False,11
Hamar,2024-12-31,9,2345.3999999999996,rainy,1,False,2
Halden,2024-12-31,9,3841.2,clear,1,False,3
Narvik,2024-12-31,9,7280.999999999999,snowy,1,False,7
Gjøvik,2024-12-31,9,10754.639999999998,clear,1,True,21
Oslo,2024-12-31,10,12758.4,foggy,1,False,12
Bergen,2024-12-31,10,9903.599999999999,clear,1,False,9
Trondheim,2024-12-31,10,6596.999999999999,snowy,1,False,6
Stavanger,2024-12-31,10,7717.679999999999,rainy,1,False,7
Kristiansand,2024-12-31,10,6166.799999999999,clear,1,False,6
Tromsø,2024-12-31,10,10581.839999999998,snowy,1,False,10
Sandnes,2024-12-31,10,5677.2,clear,1,False,5
Drammen,2024-12-31,10,11374.56,clear,1,False,11
Fredrikstad,2024-12-31,10,8148.599999999999,clear,1,False,8
Porsgrunn,2024-12-31,10,8897.4,snowy,1,False,8
Ålesund,2024-12-31,10,6620.399999999999,rainy,1,False,6
Haugesund,2024-12-31,10,17771.399999999998,clear,1,False,17
Tønsberg,2024-12-31,10,12850.199999999999,rainy,1,False,12
Moss,2024-12-31,10,3023.9999999999995,foggy,1,False,3
Bodø,2024-12-31,10,3126.6,clear,1,False,3
Arendal,2024-12-31,10,5058.719999999999,clear,1,False,5
Hamar,2024-12-31,10,11924.999999999998,snowy,1,False,11
Halden,2024-12-31,10,20306.699999999997,clear,1,False,20
Narvik,2024-12-31,10,4708.799999999999,clear,1,True,17
Gjøvik,2024-12-31,10,10103.4,clear,1,False,10
Oslo,2024-12-31,11,2295.9359999999997,clear,1,False,2
Bergen,2024-12-31,11,4280.639999999999,rainy,1,False,4
Trondheim,2024-12-31,11,3432.96,snowy,1,True,9
Stavanger,2024-12-31,11,2600.64,clear,1,False,2
Kristiansand,2024-12-31,11,9633.599999999999,clear,1,False,9
Tromsø,2024-12-31,11,5860.8,clear,1,False,5
Sandnes,2024-12-31,11,4426.5599999999995,clear,1,False,4
Drammen,2024-12-31,11,4402.5599999999995,rainy,1,False,4
Fredrikstad,2024-12-31,11,5113.4400000000005,clear,1,True,26
Porsgrunn,2024-12-31,11,4855.679999999999,clear,1,False,4
Ålesund,2024-12-31,11,2651.52,snowy,1,False,2
Haugesund,2024-12-31,11,1978.56,clear,1,False,1
Tønsberg,2024-12-31,11,4877.567999999999,clear,1,False,4
Moss,2024-12-31,11,3502.08,clear,1,False,3
Bodø,2024-12-31,11,3059.52,rainy,1,False,3
Arendal,2024-12-31,11,6501.12,clear,1,False,6
Hamar,2024-12-31,11,4719.36,clear,1,False,4
Halden,2024-12-31,11,3129.6,clear,1,False,3
Narvik,2024-12-31,11,5827.967999999999,snowy,1,False,5
Gjøvik,2024-12-31,11,5414.4,clear,1,False,5
Oslo,2024-12-31,12,8337.024,snowy,1,False,8
Bergen,2024-12-31,12,7607.808,clear,1,False,7
Trondheim,2024-12-31,12,6564.48,rainy,1,False,6
Stavanger,2024-12-31,12,5249.28,clear,1,False,5
Kristiansand,2024-12-31,12,2061.12,snowy,1,True,22
Tromsø,2024-12-31,12,3474.24,clear,1,False,3
Sandnes,2024-12-31,12,7226.88,clear,1,False,7
Drammen,2024-12-31,12,4561.92,clear,1,False,4
Fredrikstad,2024-12-31,12,9075.456,clear,1,False,9
Porsgrunn,2024-12-31,12,2299.392,rainy,1,True,13
Ålesund,2024-12-31,12,7516.799999999999,clear,1,False,7
Haugesund,2024-12-31,12,6148.799999999999,clear,1,True,31
Tønsberg,2024-12-31,12,5175.936,clear,1,False,5
Moss,2024-12-31,12,3140.16,clear,1,False,3
Bodø,2024-12-31,12,4773.888,foggy,1,False,4
Arendal,2024-12-31,12,5688.0,clear,1,False,5
Hamar,2024-12-31,12,4439.04,clear,1,True,29
Halden,2024-12-31,12,4883.5199999999995,rainy,1,False,4
Narvik,2024-12-31,12,6353.279999999999,clear,1,False,6
Gjøvik,2024-12-31,12,1435.2,foggy,1,False,1
Oslo,2024-12-31,13,5588.16,snowy,1,False,5
Bergen,2024-12-31,13,6315.84,clear,1,True,29
Trondheim,2024-12-31,13,8510.975999999999,foggy,1,True,29
Stavanger,2024-12-31,13,5371.2,clear,1,False,5
Kristiansand,2024-12-31,13,2658.24,clear,1,False,2
Tromsø,2024-12-31,13,3526.272,snowy,1,True,19
Sandnes,2024-12-31,13,2586.24,clear,1,True,19
Drammen,2024-12-31,13,5113.727999999999,foggy,1,True,12
Fredrikstad,2024-12-31,13,4344.0,clear,1,False,4
Porsgrunn,2024-12-31,13,1105.92,clear,1,False,1
Ålesund,2024-12-31,13,2946.24,clear,1,False,2
Haugesund,2024-12-31,13,2822.4,clear,1,False,2
Tønsberg,2024-12-31,13,4139.5199999999995,clear,1,False,4
Moss,2024-12-31,13,3034.56,clear,1,False,3
Bodø,2024-12-31,13,5966.4,clear,1,False,5
Arendal,2024-12-31,13,3598.08,clear,1,False,3
Hamar,2024-12-31,13,6932.736,clear,1,False,6
Halden,2024-12-31,13,10618.56,clear,1,False,10
Narvik,2024-12-31,13,1698.048,clear,1,False,1
Gjøvik,2024-12-31,13,7704.0,clear,1,False,7
Oslo,2024-12-31,14,8863.488,rainy,1,False,8
Bergen,2024-12-31,14,1696.3199999999997,rainy,1,False,1
Trondheim,2024-12-31,14,2052.864,clear,1,False,2
Stavanger,2024-12-31,14,2678.4,rainy,1,True,8
Kristiansand,2024-12-31,14,2717.5679999999998,rainy,1,False,2
Tromsø,2024-12-31,14,7838.208,clear,1,False,7
Sandnes,2024-12-31,14,3878.3999999999996,rainy,1,False,3
Drammen,2024-12-31,14,2667.8399999999997,clear,1,False,2
Fredrikstad,2024-12-31,14,7343.04,clear,1,True,30
Porsgrunn,2024-12-31,14,1230.336,clear,1,True,13
Ålesund,2024-12-31,14,4155.84,clear,1,False,4
Haugesund,2024-12-31,14,4527.36,rainy,1,False,4
Tønsberg,2024-12-31,14,1731.84,clear,1,False,1
Moss,2024-12-31,14,1584.0,clear,1,False,1
Bodø,2024-12-31,14,7209.215999999999,snowy,1,False,7
Arendal,2024-12-31,14,5698.9439999999995,foggy,1,True,10
Hamar,2024-12-31,14,6793.92,clear,1,False,6
Halden,2024-12-31,14,5697.599999999999,clear,1,False,5
Narvik,2024-12-31,14,2868.48,foggy,1,True,25
Gjøvik,2024-12-31,14,4493.76,clear,1,False,4
Oslo,2024-12-31,15,2486.1599999999994,rainy,1,True,17
Bergen,2024-12-31,15,13722.48,clear,1,False,13
Trondheim,2024-12-31,15,4262.4,clear,1,False,4
Stavanger,2024-12-31,15,6776.999999999999,rainy,1,False,6
Kristiansand,2024-12-31,15,12720.599999999999,snowy,1,False,12
Tromsø,2024-12-31,15,14007.599999999999,clear,1,False,14
Sandnes,2024-12-31,15,9335.519999999999,rainy,1,False,9
Drammen,2024-12-31,15,5164.2,rainy,1,False,5
Fredrikstad,2024-12-31,15,13980.599999999999,foggy,1,True,22
Porsgrunn,2024-12-31,15,1909.7999999999997,foggy,1,True,10
Ålesund,2024-12-31,15,10078.199999999999,rainy,1,False,10
Haugesund,2024-12-31,15,13028.399999999998,rainy,1,False,13
Tønsberg,2024-12-31,15,8683.199999999999,clear,1,False,8
Moss,2024-12-31,15,9914.4,clear,1,True,36
Bodø,2024-12-31,15,11842.199999999999,clear,1,True,35
Arendal,2024-12-31,15,11626.199999999999,snowy,1,False,11
Hamar,2024-12-31,15,19896.3,clear,1,True,38
Halden,2024-12-31,15,6431.4,clear,1,True,21
Narvik,2024-12-31,15,4907.5199999999995,clear,1,False,4
Gjøvik,2024-12-31,15,6062.4,snowy,1,False,6
Oslo,2024-12-31,16,10479.599999999999,clear,1,False,10
Bergen,2024-12-31,16,9172.8,clear,1,False,9
Trondheim,2024-12-31,16,6769.44,foggy,1,True,32
Stavanger,2024-12-31,16,2685.6,clear,1,False,2
Kristiansand,2024-12-31,16,6171.119999999999,clear,1,True,29
Tromsø,2024-12-31,16,8413.199999999999,clear,1,False,8
Sandnes,2024-12-31,16,8710.199999999999,rainy,1,True,25
Drammen,2024-12-31,16,9860.4,rainy,1,True,25
Fredrikstad,2024-12-31,16,7952.4,clear,1,False,7
Porsgrunn,2024-12-31,16,4973.4,foggy,1,False,4
Ålesund,2024-12-31,16,7563.599999999999,clear,1,False,7
Haugesund,2024-12-31,16,2487.6,rainy,1,False,2
Tønsberg,2024-12-31,16,10187.999999999998,clear,1,False,10
Moss,2024-12-31,16,11354.4,clear,1,False,11
Bodø,2024-12-31,16,10160.999999999998,rainy,1,True,38
Arendal,2024-12-31,16,5689.799999999999,clear,1,False,5
Hamar,2024-12-31,16,13595.399999999998,clear,1,True,23
Halden,2024-12-31,16,12594.96,rainy,1,True,21
Narvik,2024-12-31,16,16014.239999999998,clear,1,True,44
Gjøvik,2024-12-31,16,4784.4,foggy,1,False,4
Oslo,2024-12-31,17,11845.8,clear,1,False,11
Bergen,2024-12-31,17,10214.639999999998,clear,1,False,10
Trondheim,2024-12-31,17,10189.8,rainy,1,False,10
Stavanger,2024-12-31,17,10358.999999999998,clear,1,False,10
Kristiansand,2024-12-31,17,3115.7999999999997,foggy,1,False,3
Tromsø,2024-12-31,17,9628.199999999999,rainy,1,True,25
Sandnes,2024-12-31,17,8933.759999999998,clear,1,False,8
Drammen,2024-12-31,17,10798.199999999999,clear,1,False,10
Fredrikstad,2024-12-31,17,4946.4,clear,1,False,4
Porsgrunn,2024-12-31,17,15776.639999999998,clear,1,True,23
Ålesund,2024-12-31,17,14070.239999999998,clear,1,False,14
Haugesund,2024-12-31,17,7972.199999999999,clear,1,False,7
Tønsberg,2024-12-31,17,8523.0,clear,1,False,8
Moss,2024-12-31,17,13789.439999999999,clear,1,False,13
Bodø,2024-12-31,17,10859.4,rainy,1,False,10
Arendal,2024-12-31,17,12227.759999999998,clear,1,False,12
Hamar,2024-12-31,17,8587.8,clear,1,False,8
Halden,2024-12-31,17,4030.2,clear,1,False,4
Narvik,2024-12-31,17,6155.999999999999,foggy,1,False,6
Gjøvik,2024-12-31,17,4857.839999999999,rainy,1,False,4
Oslo,2024-12-31,18,1080.0,clear,1,True,24
Bergen,2024-12-31,18,9192.96,rainy,1,False,9
Trondheim,2024-12-31,18,2884.6079999999997,rainy,1,False,2
Stavanger,2024-12-31,18,3303.9359999999997,clear,1,False,3
Kristiansand,2024-12-31,18,4963.2,clear,1,False,4
Tromsø,2024-12-31,18,6690.815999999999,clear,1,False,6
Sandnes,2024-12-31,18,7301.375999999999,foggy,1,False,7
Drammen,2024-12-31,18,2326.08,clear,1,False,2
Fredrikstad,2024-12-31,18,1580.1599999999999,rainy,1,True,7
Porsgrunn,2024-12-31,18,6682.7519999999995,clear,1,True,18
Ålesund,2024-12-31,18,4479.36,foggy,1,False,4
Haugesund,2024-12-31,18,3998.3999999999996,clear,1,False,3
Tønsberg,2024-12-31,18,3265.92,clear,1,False,3
Moss,2024-12-31,18,2977.92,clear,1,False,2
Bodø,2024-12-31,18,5387.9039999999995,foggy,1,False,5
Arendal,2024-12-31,18,2132.16,clear,1,False,2
Hamar,2024-12-31,18,6271.200000000001,rainy,1,False,6
Halden,2024-12-31,18,7390.08,clear,1,True,29
Narvik,2024-12-31,18,1926.72,rainy,1,False,1
Gjøvik,2024-12-31,18,7639.679999999999,rainy,1,False,7
Oslo,2024-12-31,19,2934.72,clear,1,False,2
Bergen,2024-12-31,19,5741.567999999999,clear,1,True,28
Trondheim,2024-12-31,19,2361.6,clear,1,False,2
Stavanger,2024-12-31,19,2700.48,rainy,1,False,2
Kristiansand,2024-12-31,19,3444.48,clear,1,False,3
Tromsø,2024-12-31,19,9070.848,foggy,1,False,9
Sandnes,2024-12-31,19,5622.912,clear,1,False,5
Drammen,2024-12-31,19,8551.296,clear,1,False,8
Fredrikstad,2024-12-31,19,6387.84,rainy,1,False,6
Porsgrunn,2024-12-31,19,3990.528,rainy,1,False,3
Ålesund,2024-12-31,19,3207.3599999999997,snowy,1,False,3
Haugesund,2024-12-31,19,2291.52,snowy,1,False,2
Tønsberg,2024-12-31,19,5423.04,clear,1,False,5
Moss,2024-12-31,19,2894.4,clear,1,True,26
Bodø,2024-12-31,19,3734.7839999999997,clear,1,False,3
Arendal,2024-12-31,19,3493.44,clear,1,False,3
Hamar,2024-12-31,19,1392.7679999999998,foggy,1,False,1
Halden,2024-12-31,19,5982.335999999999,clear,1,False,5
Narvik,2024-12-31,19,1512.96,snowy,1,False,1
Gjøvik,2024-12-31,19,4495.679999999999,clear,1,False,4
Oslo,2024-12-31,20,2600.64,clear,1,False,2
Bergen,2024-12-31,20,2052.48,clear,1,False,2
Trondheim,2024-12-31,20,2156.16,foggy,1,True,28
Stavanger,2024-12-31,20,6652.799999999999,clear,1,False,6
Kristiansand,2024-12-31,20,7379.7119999999995,foggy,1,False,7
Tromsø,2024-12-31,20,9940.32,clear,1,False,9
Sandnes,2024-12-31,20,1119.36,clear,1,True,28
Drammen,2024-12-31,20,1845.5039999999997,foggy,1,False,1
Fredrikstad,2024-12-31,20,3989.7599999999998,clear,1,False,3
Porsgrunn,2024-12-31,20,1203.84,clear,1,False,1
Ålesund,2024-12-31,20,1431.36,clear,1,False,1
Haugesund,2024-12-31,20,4213.44,clear,1,False,4
Tønsberg,2024-12-31,20,1912.32,clear,1,False,1
Moss,2024-12-31,20,5394.24,clear,1,False,5
Bodø,2024-12-31,20,5341.44,clear,1,False,5
Arendal,2024-12-31,20,6089.471999999999,clear,1,False,6
Hamar,2024-12-31,20,5467.68,clear,1,True,26
Halden,2024-12-31,20,8724.96,clear,1,False,8
Narvik,2024-12-31,20,6745.92,rainy,1,False,6
Gjøvik,2024-12-31,20,5523.84,clear,1,False,5
Oslo,2024-12-31,21,1976.6399999999999,clear,1,False,1
Bergen,2024-12-31,21,2037.888,clear,1,False,2
Trondheim,2024-12-31,21,3870.72,clear,1,False,3
Stavanger,2024-12-31,21,5444.352,clear,1,False,5
Kristiansand,2024-12-31,21,4072.3199999999997,clear,1,False,4
Tromsø,2024-12-31,21,7479.36,clear,1,False,7
Sandnes,2024-12-31,21,5125.44,clear,1,False,5
Drammen,2024-12-31,21,10670.4,clear,1,False,10
Fredrikstad,2024-12-31,21,4269.312,foggy,1,False,4
Porsgrunn,2024-12-31,21,4291.2,clear,1,False,4
Ålesund,2024-12-31,21,6194.88,clear,1,False,6
Haugesund,2024-12-31,21,7591.679999999999,clear,1,False,7
Tønsberg,2024-12-31,21,5564.16,clear,1,False,5
Moss,2024-12-31,21,3268.2239999999997,clear,1,False,3
Bodø,2024-12-31,21,6959.231999999999,clear,1,True,28
Arendal,2024-12-31,21,5726.592,clear,1,True,10
Hamar,2024-12-31,21,1663.6799999999998,rainy,1,False,1
Halden,2024-12-31,21,4317.12,clear,1,False,4
Narvik,2024-12-31,21,5988.48,clear,1,False,5
Gjøvik,2024-12-31,21,2901.6,clear,1,False,2
Oslo,2024-12-31,22,7587.071999999999,clear,1,False,7
Bergen,2024-12-31,22,6557.76,clear,1,False,6
Trondheim,2024-12-31,22,3682.944,clear,1,False,3
Stavanger,2024-12-31,22,4689.599999999999,clear,1,False,4
Kristiansand,2024-12-31,22,6207.36,snowy,1,False,6
Tromsø,2024-12-31,22,2392.7039999999997,snowy,1,False,2
Sandnes,2024-12-31,22,3134.5919999999996,foggy,1,False,3
Drammen,2024-12-31,22,1124.1599999999999,clear,1,False,1
Fredrikstad,2024-12-31,22,8540.64,clear,1,False,8
Porsgrunn,2024-12-31,22,2301.12,foggy,1,False,2
Ålesund,2024-12-31,22,2360.64,foggy,1,False,2
Haugesund,2024-12-31,22,1572.48,clear,1,False,1
Tønsberg,2024-12-31,22,6030.719999999999,clear,1,False,6
Moss,2024-12-31,22,3961.92,clear,1,False,3
Bodø,2024-12-31,22,3265.92,clear,1,False,3
Arendal,2024-12-31,22,5773.44,clear,1,False,5
Hamar,2024-12-31,22,6126.335999999999,foggy,1,False,6
Halden,2024-12-31,22,3780.8639999999996,clear,1,False,3
Narvik,2024-12-31,22,4222.08,rainy,1,False,4
Gjøvik,2024-12-31,22,1441.152,clear,1,False,1
Oslo,2024-12-31,23,3504.96,foggy,1,False,3
Bergen,2024-12-31,23,3842.8799999999997,clear,1,True,16
Trondheim,2024-12-31,23,7093.44,clear,1,False,7
Stavanger,2024-12-31,23,4946.687999999999,foggy,1,False,4
Kristiansand,2024-12-31,23,3192.1919999999996,clear,1,False,3
Tromsø,2024-12-31,23,3690.24,snowy,1,False,3
Sandnes,2024-12-31,23,3956.16,rainy,1,False,3
Drammen,2024-12-31,23,1482.24,foggy,1,False,1
Fredrikstad,2024-12-31,23,10128.96,rainy,1,False,10
Porsgrunn,2024-12-31,23,5620.608,clear,1,False,5
Ålesund,2024-12-31,23,1192.32,clear,1,False,1
Haugesund,2024-12-31,23,1554.24,clear,1,False,1
Tønsberg,2024-12-31,23,6682.5599999999995,rainy,1,False,6
Moss,2024-12-31,23,8785.152,clear,1,False,8
Bodø,2024-12-31,23,4034.8799999999997,clear,1,False,4
Arendal,2024-12-31,23,6226.56,snowy,1,False,6
Hamar,2024-12-31,23,2302.848,rainy,1,False,2
Halden,2024-12-31,23,4904.639999999999,clear,1,False,4
Narvik,2024-12-31,23,5425.92,clear,1,False,5
Gjøvik,2024-12-31,23,4003.2,clear,1,False,4
Oslo,2024-12-30,0,4287.36,rainy,0,False,4
Bergen,2024-12-30,0,5417.856,foggy,0,False,5
Trondheim,2024-12-30,0,9209.088,clear,0,False,9
Stavanger,2024-12-30,0,5426.88,clear,0,False,5
Kristiansand,2024-12-30,0,11098.079999999998,snowy,0,False,11
Tromsø,2024-12-30,0,8532.864,clear,0,False,8
Sandnes,2024-12-30,0,5856.767999999999,rainy,0,False,5
Drammen,2024-12-30,0,7423.679999999999,clear,0,False,7
Fredrikstad,2024-12-30,0,2158.08,clear,0,False,2
Porsgrunn,2024-12-30,0,7617.023999999999,clear,0,False,7
Ålesund,2024-12-30,0,7588.799999999999,clear,0,False,7
Haugesund,2024-12-30,0,2408.832,rainy,0,False,2
Tønsberg,2024-12-30,0,6654.719999999999,clear,0,True,13
Moss,2024-12-30,0,4075.2,foggy,0,False,4
Bodø,2024-12-30,0,1892.1599999999999,clear,0,False,1
Arendal,2024-12-30,0,1400.8319999999999,snowy,0,False,1
Hamar,2024-12-30,0,6816.0,foggy,0,False,6
Halden,2024-12-30,0,5717.76,clear,0,False,5
Narvik,2024-12-30,0,1812.48,clear,0,False,1
Gjøvik,2024-12-30,0,5137.919999999999,clear,0,False,5
Oslo,2024-12-30,1,1396.8,snowy,0,False,1
Bergen,2024-12-30,1,7070.4,foggy,0,False,7
Trondheim,2024-12-30,1,2315.52,foggy,0,False,2
Stavanger,2024-12-30,1,4069.44,clear,0,False,4
Kristiansand,2024-12-30,1,4808.639999999999,foggy,0,False,4
Tromsø,2024-12-30,1,9724.32,foggy,0,True,34
Sandnes,2024-12-30,1,2384.64,foggy,0,False,2
Drammen,2024-12-30,1,6635.5199999999995,clear,0,False,6
Fredrikstad,2024-12-30,1,6420.48,clear,0,False,6
Porsgrunn,2024-12-30,1,4526.4,clear,0,False,4
Ålesund,2024-12-30,1,4874.111999999999,clear,0,True,21
Haugesund,2024-12-30,1,7360.32,clear,0,False,7
Tønsberg,2024-12-30,1,6676.991999999999,clear,0,False,6
Moss,2024-12-30,1,1395.072,clear,0,False,1
Bodø,2024-12-30,1,4462.08,snowy,0,False,4
Arendal,2024-12-30,1,2042.4959999999999,clear,0,False,2
Hamar,2024-12-30,1,7811.711999999999,clear,0,False,7
Halden,2024-12-30,1,3222.72,rainy,0,False,3
Narvik,2024-12-30,1,3962.8799999999997,clear,0,False,3
Gjøvik,2024-12-30,1,6786.432,foggy,0,False,6
Oslo,2024-12-30,2,6746.88,clear,0,False,6
Bergen,2024-12-30,2,9143.423999999999,clear,0,False,9
Trondheim,2024-12-30,2,1949.1839999999997,foggy,0,False,1
Stavanger,2024-12-30,2,5741.76,foggy,0,True,12
Kristiansand,2024-12-30,2,5296.896,clear,0,False,5
Tromsø,2024-12-30,2,1110.72,clear,0,False,1
Sandnes,2024-12-30,2,1118.3999999999999,clear,0,False,1
Drammen,2024-12-30,2,5424.96,foggy,0,True,18
Fredrikstad,2024-12-30,2,6330.24,clear,0,False,6
Porsgrunn,2024-12-30,2,5656.32,clear,0,False,5
Ålesund,2024-12-30,2,4761.599999999999,clear,0,False,4
Haugesund,2024-12-30,2,1614.72,clear,0,False,1
Tønsberg,2024-12-30,2,1257.6,clear,0,False,1
Moss,2024-12-30,2,2574.72,snowy,0,True,15
Bodø,2024-12-30,2,6638.4,snowy,0,False,6
Arendal,2024-12-30,2,5326.848,clear,0,False,5
Hamar,2024-12-30,2,7438.463999999999,clear,0,False,7
Halden,2024-12-30,2,8648.063999999998,rainy,0,False,8
Narvik,2024-12-30,2,8694.144,snowy,0,True,33
Gjøvik,2024-12-30,2,5896.32,clear,0,False,5
Oslo,2024-12-30,3,1322.8799999999999,clear,0,False,1
Bergen,2024-12-30,3,4978.5599999999995,clear,0,False,4
Trondheim,2024-12-30,3,1542.72,clear,0,False,1
Stavanger,2024-12-30,3,5322.24,clear,0,False,5
Kristiansand,2024-12-30,3,1261.44,rainy,0,False,1
Tromsø,2024-12-30,3,2856.9599999999996,snowy,0,False,2
Sandnes,2024-12-30,3,1370.8799999999999,snowy,0,False,1
Drammen,2024-12-30,3,3922.56,snowy,0,False,3
Fredrikstad,2024-12-30,3,4287.36,rainy,0,True,29
Porsgrunn,2024-12-30,3,6605.759999999999,rainy,0,False,6
Ålesund,2024-12-30,3,3608.6399999999994,snowy,0,False,3
Haugesund,2024-12-30,3,1031.04,clear,0,False,1
Tønsberg,2024-12-30,3,3224.448,clear,0,False,3
Moss,2024-12-30,3,6212.736,foggy,0,True,35
Bodø,2024-12-30,3,6299.1359999999995,foggy,0,False,6
Arendal,2024-12-30,3,2107.008,clear,0,False,2
Hamar,2024-12-30,3,7766.784,rainy,0,True,15
